Target age (ka),Site Name,Latitude,Longitude,New global consolidated biome scheme,Biome 6000 Consolidated Name,Biome 6000 biome code,MegaBiomes (Scheme 2),Remove_points
0,Nueltin Lake Site 5,60.570,-99.400,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 5,60.570,-99.400,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 6,60.670,-99.330,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 7,60.800,-99.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 8,60.830,-99.000,prostrate dwarf shrub tundra,prostrate dwarf shrub tundra,19,tundra,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nueltin Lake Site 9,60.850,-99.630,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Nueltin Lake Site 9,60.850,-99.630,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Nulsaveito,67.670,70.170,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,Num (Nep),27.933,87.467,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Numbuk (Nep),27.117,87.367,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,NUNGSR B,51.430,-93.720,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nunkets Pond,41.967,-71.050,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Nutella Lake,63.130,-147.410,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Nutuvukti Lake,67.000,-155.280,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Nuwara Eliya (SL),6.917,80.717,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,NW Yukon Delta,62.530,-165.100,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,NWRIVER,53.520,-60.170,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,NY.SU 4,42.340,-79.450,cool mixed forest,cool mixed forest,23,temperate forest,0
0,NY.SU 5,42.390,-77.480,cool mixed forest,cool mixed forest,23,temperate forest,0
0,NY.SU 6,42.680,-76.320,cool mixed forest,cool mixed forest,23,temperate forest,0
0,NY.SU 7,42.590,-75.450,cool mixed forest,cool mixed forest,23,temperate forest,0
0,NY.SU 8,43.330,-75.850,cool mixed forest,cool mixed forest,23,temperate forest,0
0,NY.SU 9,43.150,-76.560,cool mixed forest,cool mixed forest,23,temperate forest,0
0,NY.SU10,43.030,-77.560,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Oak forest  (Kathm. Val.) (Nep),27.567,85.183,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Oaks Creek,-37.586,146.021,temperate sclerophyll woodland and shrubland,temperate sclerophyll woodland and shrubland,10,savanna and dry woodland,0
0,Ocelot Pond,9.120,-79.590,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Odai Masakigahra,34.200,136.100,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Odai Nanatuike,34.200,136.100,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Odanoike,33.100,131.200,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,ODP site 932,5.180,-47.030,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,1
0,Ofuke,35.700,135.200,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Ogawara,40.700,141.300,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,OGD.CEDR,48.950,-80.630,cool mixed forest,cool mixed forest,23,temperate forest,0
0,OGD.LEEC,47.330,-79.830,cool mixed forest,cool mixed forest,23,temperate forest,0
0,OGD.LROL,44.800,-76.700,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Ohiya (SL),6.833,80.883,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf forest,14,warm-temperate forest,0
0,Ohnuma,35.400,134.600,warm-temperate evergreen and mixed forest,temperate evergreen needleleaf forest,27,temperate forest,0
0,Oike,34.700,137.600,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,OKOBOJI,43.370,-95.180,steppe,steppe,7,grassland and dry shrubland,0
0,Okstukuk Lake,59.530,-158.270,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Old Camp Lake,62.170,149.500,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,Old Camp Lake,62.170,149.500,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Olson's Lake,66.420,-150.500,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,ON SU40,44.060,-81.460,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ON SU42,44.830,-81.260,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ON SU75,44.850,-79.970,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Onchalla,12.479,75.662,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,ONDRISPD,46.350,-94.420,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONE.7390,45.050,-84.700,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Onego Lake (Core 8),61.720,34.920,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Ongivinuk Lake,59.570,-159.370,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Ongivinuk Lake,59.570,-159.370,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,ONT.MCA1,44.600,-79.500,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONT.MCA3,43.300,-80.330,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONT.MCA4,43.950,-79.430,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONT.MCA5,46.450,-79.470,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONT.MCA6,44.950,-79.280,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONT.MCA7,43.370,-79.880,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONT.MCA8,49.650,-93.730,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 24,44.430,-78.880,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 27,45.020,-78.300,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 30,45.130,-77.300,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 31,42.920,-79.130,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 57,46.050,-80.710,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 60,45.080,-79.780,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 77,42.850,-80.170,steppe,steppe,7,grassland and dry shrubland,0
0,ONTSU 81,44.600,-78.040,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 82,44.320,-77.450,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 84,45.180,-77.850,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 85,46.250,-78.880,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 87,44.830,-76.500,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 88,43.980,-79.520,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 89,44.370,-80.250,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 90,44.850,-77.150,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 91,44.310,-77.920,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 92,45.380,-79.220,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 95,43.420,-80.270,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 96,43.420,-80.270,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU 97,43.260,-80.300,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,ONTSU 98,43.270,-80.300,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,ONTSU 99,43.280,-80.370,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU100,43.280,-80.380,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU101,43.290,-80.330,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,ONTSU102,43.420,-80.130,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,ONTSU103,43.880,-80.100,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU104,43.890,-80.100,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU106,44.250,-77.500,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU107,44.300,-77.470,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU108,43.970,-77.520,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU109,44.770,-77.170,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU110,44.780,-77.170,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU111,44.790,-77.170,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU112,44.820,-77.130,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU116,48.400,-81.330,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU117,49.180,-81.250,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU26,44.820,-78.680,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU28,45.070,-77.820,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU29,45.370,-77.820,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU34,43.470,-79.950,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,ONTSU35,45.890,-79.440,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU36,43.270,-80.400,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU37,43.960,-80.810,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU38,43.960,-81.060,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU41,44.600,-81.200,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU44,44.350,-80.300,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU45,44.030,-77.070,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU46,45.850,-77.830,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU48,45.700,-81.870,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU54,46.300,-81.680,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU55,46.300,-80.800,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU56,46.200,-80.760,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU58,45.680,-80.410,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU59,45.550,-80.160,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU70,44.200,-78.130,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU71,46.520,-82.770,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU72,47.870,-83.750,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU73,46.970,-83.130,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSU74,48.220,-82.280,cool mixed forest,cool mixed forest,23,temperate forest,0
0,ONTSUR79,51.270,-80.650,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Onuma,40.000,140.800,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Oochiba,34.800,137.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Ootamalai (EG)(SI),12.138,77.754,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,OQUL404,42.020,-75.450,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Origone,-39.080,-62.430,steppe,steppe,7,grassland and dry shrubland,0
0,Orochigahara,42.900,141.100,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Orshinskii Mokh,56.950,35.950,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Oscian-Phalodi  (NWI),27.000,72.667,desert,desert,6,desert,0
0,Osechenskoe,57.520,34.830,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Oseyachi,40.600,140.900,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Osion(Jodhpur)10(NWI),26.300,73.067,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Osion(Jodhpur)9(NWI),26.300,73.067,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Osterlien 1,69.260,-53.870,prostrate dwarf shrub tundra,prostrate dwarf shrub tundra,19,tundra,0
0,Osterlien 2,69.270,-53.890,prostrate dwarf shrub tundra,prostrate dwarf shrub tundra,19,tundra,0
0,Osterlien 3,69.250,-53.880,prostrate dwarf shrub tundra,prostrate dwarf shrub tundra,19,tundra,0
0,Osvea,56.050,28.080,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Otto Lake,63.830,-149.030,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Otto Lake,63.830,-149.030,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,OTTR9041,43.220,-83.470,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Ouchterbony (SI),11.456,76.544,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf forest,14,warm-temperate forest,0
0,Ovrazhnoe,56.250,85.170,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,OXBO401,43.430,-74.500,cool mixed forest,cool mixed forest,23,temperate forest,0
0,"Oxbow Lake, McKinley Park, Parks Hwy MP 222 (R1688)",63.650,-148.800,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Oze-nakatashiro,36.900,139.200,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Oze-shimotashiro,36.900,139.300,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Ozera,67.400,-149.430,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,OZONI,44.580,-74.580,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Paalikkalampi,63.250,30.670,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Paanajarvi,66.270,29.950,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Paanajarvi,66.270,29.950,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Paanajarvi,66.270,29.950,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Pachpadra salt basin(Barmer)A30 (NWI),24.417,71.417,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Pachpadra salt basin(Barmer)A31 (NWI),24.417,71.417,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Pachpadra salt basin(Barmer)A33 (NWI),24.417,71.417,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Pachpadra salt basin(Barmer)P13 (NWI),24.417,71.417,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Pachpadra salt basin(Barmer)P14 (NWI),24.417,71.417,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Pachpadra(Barmer)15 (NWI),24.417,71.417,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Padul,37.000,-3.670,steppe,steppe,7,grassland and dry shrubland,0
0,Pahalgam (Kash.),34.500,74.500,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Pahalwani Devi (HP),32.517,76.033,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,PAIN-15/1,55.090,-75.250,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PAIN-15/2,55.830,-75.020,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PAIN-16/1,55.410,-75.070,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PAIN-17/1,55.070,-75.700,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PAIN-17/2,55.250,-74.930,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PAIN-17/3,55.120,-75.950,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,"Paipu, Hainandao",19.600,109.000,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Pakkam,11.792,76.100,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Pakkam (SI),11.792,76.104,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Palakkodu 1(EG)(SI),12.115,77.834,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Palakkodu 2 (EG)(SI),12.407,78.062,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Palanpur (NWI),24.250,72.417,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Pali19 (NWI),25.767,73.417,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Pali20 (NWI),25.767,73.417,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Pali23 (NWI),25.767,73.417,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Pamba,9.383,77.088,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Pamba,9.383,77.067,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Pamba,9.383,77.067,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Pamba,9.380,77.050,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Pamba,9.400,77.021,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,PAMETBOG,42.000,-70.030,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Panai east reserve forest (EG)(SI),12.402,77.745,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Panama,9.000,-80.870,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Panayambam,11.725,76.250,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Panayambam (SI),11.719,76.250,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Pangborn Bog,48.830,-122.580,cool evergreen needleleaf forest,cool evergreen needleleaf forest,22,temperate forest,0
0,Pangnirtung Fiord,66.080,-65.750,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Pangnirtung Fiord,66.080,-65.750,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Pangnirtung Fiord,66.080,-65.750,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Pangnirtung Fiord,66.080,-65.750,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,Pangnirtung Fiord,66.080,-65.750,erect dwarf shrub tundra,erect dwarf shrub tundra,18,tundra,0
0,"Pangong Tso1 (Ladakh), L-13",33.750,77.500,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,"Pangong Tso2 (Ladakh), L-14",33.750,77.500,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Pantano de Genagra,2.500,-76.500,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Panther Run Pond,40.800,-77.420,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Papanasam,8.709,77.363,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Paradise Lake,53.050,-57.750,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Parallel Pipline Lake,67.080,-150.210,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Paramo de Laguna Verde,5.250,-74.000,steppe,temperate grassland and xerophytic shrubland,31,grassland and dry shrubland,0
0,Paramo de Miranda,8.910,-70.850,steppe,temperate grassland and xerophytic shrubland,31,grassland and dry shrubland,0
0,Paramo de Pe–a Negra,5.090,-74.090,steppe,temperate grassland and xerophytic shrubland,31,grassland and dry shrubland,0
0,Paramo Palacio,4.760,-73.880,steppe,temperate grassland and xerophytic shrubland,31,grassland and dry shrubland,0
0,Paramo Piedras Blancas,9.160,-70.830,steppe,temperate grassland and xerophytic shrubland,31,grassland and dry shrubland,0
0,Parasram Tal (HP),30.508,77.458,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,PARCH,44.030,-73.600,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Parks Hwy,63.330,-149.170,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,PASACACO,41.520,-71.450,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Pashennoe,49.370,75.400,steppe,steppe,7,grassland and dry shrubland,0
0,Pashupati Ban (Kathm. Val.) (Nep),27.567,85.183,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Pashupati forest (Kathm. Val.) (Nep),27.567,85.183,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,"Pashyom1 (Ladakh), L-1",34.333,75.333,cool mixed forest,cool-temperate evergreen needleleaf and mixed forest,24,temperate forest,0
